tract2,FIPS,county,sqmi,pop15den,pop90,pop00,pop15,nhw90,nhw00,nhw15,blk90,blk00,blk15,asian90,asian00,asian15,hisp90,hisp00,hisp15,lths90,lths00,lths15,col90,col00,col15,jobs15,povt90,povt00,povt15,inc15,inc90,inc00,rent90,rent00,rent15,burd90,burd00,burd15,mgr90,mgr00,mgr15,hcv00,hcv15,chg_mgr15,chg_nhw00,chg_nhw15,chg_lths00,chg_lths15,chg_col00,chg_col15,chg_inc00,chg_inc15,chg_burd00,chg_burd15,chg_mgr00,chg_hcv15,race90,race00,race15,disadv00,disadv15,gent00,gent15,disadv,gent,job15den
6037214000,06037214000,37,0.3905562,9865.417576,3619.000044,3734,3853,0.928985908,0.900374933,0.88320789,0.005802708,0.00803428,0.006228913,0.024592429,0.022763792,0.051648066,0.039513677,0.032940546,0.033480405,0.126540674,0.071702945,0.025887265,0.426869351,0.578318395,0.531106472,2924,0.042276872,0.089180503,0.052686219,79968,91285.26516,99836.78055,0.404602826,0.453010279,0.41796585,0.366972477,0.385737439,0.408525755,1585.286508,1926.798419,1905,0.002202643,0,-21.79841897,-0.028610975,-0.017167043,-0.054837729,-0.04581568,0.151449044,-0.047211923,8551.515389,-19868.78055,0.018764962,0.022788316,341.5119106,-0.002202643,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,7486.758628
6037214100,06037214100,37,0.4279093,9948.3699,3945.000027,3806,4257,0.881622307,0.858644246,0.867042518,0.021546261,0.024697846,0.009631196,0.042585551,0.046242775,0.043692741,0.053992395,0.042564372,0.06319004,0.070948218,0.036157391,0.037589112,0.555480834,0.651896491,0.572585872,1107,0.046894803,0.064372044,0.070883055,103523,120321.0093,99128.14303,0.552369811,0.565691337,0.670103093,0.259533898,0.45841785,0.437606838,1602.881253,2101.586561,2369,0.002868617,0,267.4134387,-0.022978061,0.008398272,-0.034790827,0.001431721,0.096415657,-0.079310619,-21192.86628,4394.856968,0.198883952,-0.020811012,498.7053081,-0.002868617,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,2586.996824
6037214400,06037214400,37,0.1329157,22781.35691,3169.000012,2950,3028,0.868728305,0.843728814,0.738771466,0.020511202,0.025423729,0.019484808,0.035342379,0.033220339,0.042602378,0.071631429,0.063389831,0.132760898,0.178163185,0.070378964,0.02685624,0.470240441,0.638437742,0.640205371,840,0.09853181,0.113774477,0.149603699,67207,56873.28228,68091.81201,0.924914679,0.959206799,0.942386831,0.46801968,0.38511518,0.441671865,1275.618999,1350.135178,1671,0.009631728,0.002351558,320.8648221,-0.024999492,-0.104957347,-0.107784221,-0.043522724,0.1681973,0.00176763,11218.52973,-884.8120147,-0.0829045,0.056556685,74.51617837,-0.00728017,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,6319.795178
6037214501,06037214501,37,0.290482,10145.20693,1596.45491,2018,2947,0.770025077,0.514295716,0.603325416,0.103112553,0.079122418,0.052256532,0.079362738,0.318356868,0.2195453,0.046614547,0.052864978,0.032575501,0.107491857,0.051450382,0.013484124,0.428767358,0.58870229,0.663331883,7808,0.061196939,0.10864745,0.122836783,79234,65417.65904,66634.69131,0.979967015,0.983821619,0.979245283,0.473063973,0.496666667,0.502247913,1446.288024,1644.660079,2365,0.006777438,0.005660377,720.3399209,-0.255729361,0.0890297,-0.056041475,-0.037966258,0.159934932,0.074629593,1217.032264,12599.30869,0.023602694,0.005581246,198.3720548,-0.00111706,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,26879.46241
6037214502,06037214502,37,0.09968811,49735.11886,2689.765509,3400,4958,0.770025077,0.514295726,0.557482856,0.103112553,0.079122418,0.028842275,0.079362738,0.318356868,0.262202501,0.046614545,0.052864977,0.130899556,0.107491857,0.051450382,0.014456492,0.428767358,0.58870229,0.744231304,255,0.061196943,0.108647451,0.262404195,62768,65417.65777,66634.6919,0.979967018,0.983821596,1,0.473063973,0.496666667,0.580684597,1446.288024,1644.660079,2090,0.006777438,0,445.3399209,-0.255729351,0.04318713,-0.056041475,-0.03699389,0.159934932,0.155529014,1217.034135,-3866.691905,0.023602694,0.08401793,198.3720548,-0.006777438,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,2557.978078
6037214503,06037214503,37,0.08969656,37225.50787,2492.779691,3151,3339,0.770025077,0.514295708,0.472297095,0.103112553,0.079122418,0.030248577,0.079362738,0.318356868,0.405211141,0.046614545,0.052864978,0.047319557,0.107491857,0.051450382,0.016941974,0.428767358,0.58870229,0.644218551,145,0.061196938,0.108647453,0.095537586,70257,65417.65965,66634.69505,0.979966988,0.983821664,1,0.473063973,0.496666667,0.520231214,1446.288024,1644.660079,1875,0.006777438,0,230.3399209,-0.255729369,-0.041998613,-0.056041475,-0.034508408,0.159934932,0.055516261,1217.035397,3622.304951,0.023602694,0.023564547,198.3720548,-0.006777438,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,1616.561438
6037214600,06037214600,37,0.224398,12330.76944,2529.999988,2527,2767,0.907905138,0.821527503,0.737621973,0.011462451,0.0257222,0.016263101,0.028063241,0.081123862,0.10480665,0.051383399,0.050652948,0.105168052,0.179391101,0.129689671,0.033765032,0.361124122,0.511347846,0.615633673,4098,0.089605735,0.103843009,0.087764968,84792,59869.72187,67225.22517,0.691019784,0.734810579,0.719051149,0.455947137,0.392023346,0.475257732,1277.378474,1224.893281,1741,0.000714796,0.00074129,516.1067194,-0.086377635,-0.08390553,-0.04970143,-0.095924639,0.150223724,0.104285826,7355.503306,17566.77483,-0.06392379,0.083234386,-52.48519334,2.64936E-05,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,18262.19485
6037214700,06037214700,37,0.2290895,11305.62509,2614.999992,2484,2590,0.868833652,0.833333333,0.773359073,0.029827916,0.028180354,0.00965251,0.040535373,0.047504026,0.071814672,0.057743786,0.058373591,0.1,0.149452642,0.057409225,0.045517882,0.383150881,0.606967615,0.655829076,2010,0.098968285,0.064463484,0.066079295,89583,74914.69437,93335.24479,0.588329335,0.608247423,0.655555556,0.410326087,0.335071708,0.417675545,1509.629106,1370.779447,1888,0.001586043,0,517.2205534,-0.035500319,-0.05997426,-0.092043417,-0.011891343,0.223816735,0.04886146,18420.55042,-3752.24479,-0.075254379,0.082603837,-138.849659,-0.001586043,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,8773.86349
6037214800,06037214800,37,0.2227362,13563.12984,2473.576634,2544.212151,3021,0.902093998,0.856128991,0.757365111,0.017253519,0.024763599,0.072161536,0.026969088,0.034200292,0.061238001,0.051689151,0.057781616,0.082423039,0.142308857,0.101652248,0.068273092,0.350150411,0.426218829,0.63935743,3234,0.081146026,0.083651504,0.075185435,93350,59275.43678,68062.57162,0.729452869,0.760744826,0.77256823,0.463962095,0.423884783,0.466485507,1303.991034,1347.39899,1841,0.006240887,0.00209937,493.6010096,-0.045965007,-0.09876388,-0.040656609,-0.033379155,0.076068419,0.2131386,8787.134845,25287.42838,-0.040077312,0.042600724,43.40795668,-0.004141517,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,14519.41804
6037214901,06037214901,37,0.1207253,24634.43868,2784.221905,3153,2974,0.884065276,0.787785195,0.728312038,0.020365711,0.022645394,0.005716207,0.045812795,0.069308629,0.157027572,0.049356448,0.050609024,0.064559516,0.121435434,0.111597374,0.030830613,0.404159802,0.514024269,0.70692782,1255,0.105794759,0.113398525,0.14929388,56893,63237.26376,60476.09376,0.813987988,0.833834435,0.744434137,0.489279422,0.519501803,0.535825545,1562.404884,1585.479842,1818,0.001093195,0.000927644,232.5201581,-0.096280082,-0.059473157,-0.009838059,-0.080766761,0.109864467,0.192903551,-2761.170006,-3583.093759,0.030222381,0.016323742,23.07495784,-0.000165551,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,10395.50119
6037214902,06037214902,37,0.1956816,14661.57268,2363.012325,2676,2869,0.884065276,0.787785232,0.661903102,0.020365711,0.022645394,0.032415476,0.045812795,0.069308629,0.180899268,0.049356446,0.050609024,0.062042524,0.121435434,0.111597374,0.028571429,0.404159802,0.514024269,0.679120879,15592,0.105794753,0.113398521,0.115371209,65625,63237.26624,60476.09295,0.813987985,0.833834377,0.812972292,0.489279422,0.519501803,0.478698683,1562.404884,1585.479842,1856,0.001093195,0.001889169,270.5201581,-0.096280044,-0.12588213,-0.009838059,-0.083025946,0.109864467,0.16509661,-2761.173291,5148.907052,0.030222381,-0.040803119,23.07495774,0.000795974,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,79680.4605
6037215101,06037215101,37,0.1357952,19337.9442,2125.493055,2574,2626,0.714992471,0.588277086,0.624143184,0.112282211,0.111722913,0.018659558,0.067541407,0.16731794,0.127189642,0.107119813,0.095737122,0.154226961,0.072162162,0.046714691,0.009033424,0.508648649,0.628247108,0.681571816,3606,0.138499221,0.121669622,0.184310739,50442,53269.42834,52814.8388,0.992975694,0.984734819,0.943064809,0.419614148,0.408485178,0.626204239,1194.683173,1136.811067,1453,0.005088377,0.001211387,316.1889328,-0.126715385,0.035866097,-0.025447471,-0.037681267,0.119598459,0.053324708,-454.5895463,-2372.838798,-0.01112897,0.217719061,-57.87210613,-0.00387699,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,26554.69413
6037215102,06037215102,37,0.09949583,31890.78376,2523.506903,3056,3173,0.714992471,0.588277088,0.57106839,0.112282211,0.111722913,0.039394894,0.067541407,0.16731794,0.267885282,0.107119817,0.095737118,0.109990545,0.072162162,0.046714691,0.024981357,0.508648649,0.628247108,0.624161074,753,0.138499223,0.121669631,0.156949259,49496,53269.4315,52814.83989,0.992975752,0.984734911,0.994062345,0.419614148,0.408485178,0.578894973,1194.683173,1136.811067,1520,0.005088377,0.000989609,383.1889328,-0.126715384,-0.017208698,-0.025447471,-0.021733334,0.119598459,-0.004086034,-454.5916077,-3318.839893,-0.01112897,0.170409794,-57.87210613,-0.004098768,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,7568.156374
6037216100,06037216100,37,0.2606309,10746.99892,2520.000021,2420,2801,0.309920635,0.321900826,0.440556944,0.376587302,0.314876033,0.182434845,0.212301587,0.208264463,0.178507676,0.113888888,0.109090909,0.099607283,0.125130344,0.088582677,0.018990505,0.395203337,0.465551181,0.689155422,194,0.080093312,0.092791716,0.081756516,96731,75795.34951,75858.36535,0.405769234,0.475836431,0.370722433,0.369668246,0.361328125,0.31025641,1266.821627,1328.114625,1589,0.00929368,0.001901141,260.8853755,0.011980192,0.118656118,-0.036547667,-0.069592172,0.070347844,0.223604241,63.01583107,20872.63465,-0.008340121,-0.051071715,61.29299742,-0.00739254,05. No Majority,05. No Majority,05. No Majority,0,0,0,0,,,744.3476579
6037216200,06037216200,37,0.3723635,12882.57308,4738.000033,4324,4797,0.284508231,0.29787234,0.336668751,0.500633179,0.398011101,0.242443194,0.128957366,0.162580944,0.157181572,0.097298437,0.101757632,0.147592245,0.130361648,0.08,0.107425364,0.337818895,0.461333333,0.671344731,1246,0.073516579,0.108695652,0.157806963,87302,61518.41082,62212.11279,0.74215553,0.707981221,0.764862805,0.510416667,0.372679045,0.437967115,1177.088428,1189.109881,1714,0.024882629,0.008003049,524.8901186,0.013364109,0.038796411,-0.050361648,0.027425364,0.123514438,0.210011397,693.7019742,25089.88721,-0.137737622,0.06528807,12.02145292,-0.01687958,02. Majority Black,05. No Majority,05. No Majority,1,0,0,0,Disadvantaged 1990-2000 Only,Gentrified 1990-2000 Only,3346.192632
6037216300,06037216300,37,0.4914528,10281.76053,4581.231853,4653,5053,0.597953853,0.57425317,0.63012072,0.189377449,0.162690737,0.095388878,0.125598607,0.132602622,0.119730853,0.088593821,0.093273157,0.08410845,0.135762483,0.075436242,0.036563539,0.455330634,0.573691275,0.676297622,13196,0.083939191,0.066623684,0.051669316,90763,66772.79401,72219.83899,0.616273918,0.630388391,0.662179218,0.479076479,0.360866622,0.392630241,1175.328954,1129.929644,1642,0.005548442,0.00504838,512.0703557,-0.023700683,0.05586755,-0.060326242,-0.038872703,0.118360641,0.102606347,5447.044974,18543.16101,-0.118209858,0.03176362,-45.39930975,-0.000500062,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,26851.00176
6037216401,06037216401,37,0.1582911,29603.68587,3668.159019,4257,4686,0.876991605,0.728520787,0.722151088,0.03289361,0.041777384,0.029236022,0.039403803,0.066282846,0.12505335,0.046427961,0.066430466,0.08685446,0.196403314,0.17406015,0.061157025,0.369973732,0.44906015,0.651239669,1221,0.132045928,0.178458288,0.167384748,60266,55868.93044,58220.6938,0.861533593,0.861939216,0.858293839,0.559029055,0.447951645,0.585311982,1333.681657,1290.954941,1512,0.005788712,0.00521327,221.0450593,-0.148470819,-0.006369698,-0.022343163,-0.112903126,0.079086418,0.202179519,2351.763365,2045.306199,-0.111077409,0.137360337,-42.72671669,-0.000575442,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,7713.636458
6037216402,06037216402,37,0.08858844,34722.36332,2168.841013,2517,3076,0.876991605,0.728520814,0.752925878,0.03289361,0.041777384,0.015279584,0.039403803,0.066282846,0.102730819,0.046427959,0.066430469,0.081274382,0.196403314,0.17406015,0.094626168,0.369973732,0.44906015,0.606697819,567,0.132045928,0.178458294,0.147633234,69306,55868.93014,58220.69172,0.861533589,0.861939223,0.862464183,0.559029055,0.447951645,0.504152824,1333.681657,1290.954941,1680,0.005788712,0.00286533,389.0450593,-0.148470791,0.024405063,-0.022343163,-0.079433982,0.079086418,0.157637669,2351.761583,11085.30828,-0.111077409,0.056201179,-42.72671669,-0.002923383,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,6400.383617
6037216700,06037216700,37,0.3003678,13227.11689,3621.000024,3910,3973,0.258215962,0.219181586,0.320412786,0.596796465,0.515345269,0.319154291,0.045291356,0.049616368,0.099421092,0.101353217,0.176726343,0.229046061,0.23062453,0.161804745,0.058282209,0.246802107,0.2722676,0.448875256,881,0.118126272,0.13037524,0.154147105,66182,58453.65998,65812.21904,0.637281296,0.650705955,0.607985481,0.544878564,0.472641509,0.521393035,1170.050531,1146.445059,1499,0.053406998,0.037507562,352.5549407,-0.039034377,0.101231201,-0.068819784,-0.103522537,0.025465493,0.176607655,7358.559059,369.7809563,-0.072237054,0.048751525,-23.60547128,-0.015899436,02. Majority Black,02. Majority Black,05. No Majority,1,0,0,0,Disadvantaged 1990-2000 Only,"Disadvantaged, Did Not Gentrify",2933.070722
6037216800,06037216800,37,0.285655,11510.38841,3607.000002,3576,3288,0.616024397,0.587807606,0.635036496,0.17299695,0.136465324,0.083333333,0.059606321,0.06655481,0.052615572,0.15802606,0.181208054,0.16879562,0.152057927,0.11747851,0.050292398,0.456554878,0.517191977,0.681481481,702,0.056220429,0.159895531,0.109517999,82460,75749.19304,74465.28075,0.636133923,0.653503185,0.623227549,0.432969215,0.389863548,0.503791983,1331.922183,1534.557312,1812,0.007006369,0.007427414,277.4426877,-0.028216791,0.04722889,-0.034579417,-0.067186112,0.060637099,0.164289504,-1283.912286,7994.719248,-0.043105668,0.113928435,202.6351293,0.000421044,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,2457.509933
6037216900,06037216900,37,0.4226112,12252.39653,5388.344238,5382,5178,0.247246696,0.255852843,0.352645809,0.594346549,0.507989595,0.226535342,0.042033774,0.045150502,0.100038625,0.120594717,0.158305463,0.296060255,0.176984523,0.13622975,0.164466064,0.280579131,0.351742759,0.515635858,1281,0.147042363,0.134331151,0.086451359,63036,59607.55841,65812.21904,0.614671142,0.628444084,0.603847664,0.491769547,0.3655706,0.602080624,1110.228398,1076.254545,1395,0.051863857,0.026305457,318.7454545,0.008606147,0.096792966,-0.040754774,0.028236315,0.071163628,0.163893099,6204.66063,-2776.219044,-0.126198948,0.236510025,-33.97385273,-0.0255584,02. Majority Black,02. Majority Black,05. No Majority,0,0,0,0,,,3031.154877
6037217001,06037217001,37,0.2117906,13116.72945,2291.432913,2545,2778,0.795475108,0.718223947,0.845212383,0.090680252,0.085492811,0.017278618,0.041455398,0.05455336,0.02987761,0.072500795,0.08052181,0.032397408,0.145286824,0.121302712,0.087443946,0.372340841,0.494064877,0.543161435,1065,0.094795694,0.109168229,0.167211923,70000,70481.30001,70274.00696,0.66780485,0.683051383,0.574850299,0.434056551,0.444335007,0.670138889,1316.234668,1331.460119,1694,0.007615404,0.011976048,362.5398807,-0.077251162,0.126988437,-0.023984112,-0.033858766,0.121724037,0.049096558,-207.2930575,-274.006957,0.010278456,0.225803882,15.22545079,0.004360644,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,5028.551787
6037217002,06037217002,37,0.2978157,17997.70798,4353.007732,4910,5360,0.746100956,0.654029166,0.607462687,0.121079993,0.111210229,0.126865672,0.045446923,0.065417782,0.100932836,0.087539829,0.099464768,0.131902985,0.143081761,0.139395195,0.05750879,0.370395328,0.489643745,0.531893521,1027,0.097972397,0.131834746,0.126119403,67500,67753.14657,64945.63387,0.684307926,0.701939428,0.758326217,0.421308816,0.44255938,0.485923423,1242.188984,1237.279842,1470,0.010207553,0.012382579,232.7201581,-0.09207179,-0.046566479,-0.003686566,-0.081886405,0.119248417,0.042249776,-2807.512704,2554.366132,0.021250564,0.043364044,-4.909142438,0.002175026,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,3448.441435
6037217100,06037217100,37,0.3466549,16399.5951,5363.718245,6036,5685,0.086216168,0.095758781,0.243447669,0.633446854,0.470675944,0.361829376,0.033877039,0.030815109,0.059278804,0.259903213,0.368124586,0.299208443,0.202278411,0.270731077,0.127764706,0.217004724,0.23404805,0.399294118,719,0.178059834,0.179916318,0.128759894,58235,48002.11925,46363.10748,0.711367676,0.728554168,0.679721497,0.512484395,0.49143173,0.514084507,1011.697827,971.656917,1262,0.055175191,0.057006092,290.343083,0.009542613,0.147688889,0.068452667,-0.142966371,0.017043326,0.165246068,-1639.011769,11871.89252,-0.021052664,0.022652777,-40.04091019,0.001830901,02. Majority Black,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,Gentrified 2000-2015 Only,2074.108862
6037217200,06037217200,37,0.3548526,11263.8318,3915.000026,3950,3997,0.105747126,0.107848101,0.213660245,0.576756066,0.446582278,0.23542657,0.080715198,0.073164557,0.112834626,0.271264366,0.333924051,0.374030523,0.184687954,0.237668161,0.141159525,0.247822932,0.277279522,0.473532589,1770,0.15102564,0.127942682,0.171055932,52386,51541.35454,55696.34736,0.701434164,0.709943002,0.795814838,0.491635688,0.377341659,0.424701195,1038.089944,952.3889328,1320,0.036098797,0.034242232,367.6110672,0.002100975,0.105812144,0.052980208,-0.096508637,0.02945659,0.196253067,4154.992825,-3310.347364,-0.114294028,0.047359536,-85.70101161,-0.001856565,02. Majority Black,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,Gentrified Both Decades,4987.986561
6037218110,06037218110,37,0.2311212,15039.72807,4603.869467,3385,3476,0.043701478,0.045199409,0.036536249,0.305409467,0.326440177,0.226697353,0.168795392,0.102511078,0.180379747,0.533934406,0.514918759,0.530494822,0.449736522,0.379600887,0.253430186,0.107012566,0.176940133,0.230427764,719,0.20188561,0.305399823,0.190998269,45968,43094.82851,32366.80507,0.776238479,0.740248227,0.715727502,0.429962142,0.553293413,0.629847239,858.6235472,721.1731225,1104,0.086879433,0.064760303,382.8268775,0.001497932,-0.008663161,-0.070135635,-0.126170701,0.069927567,0.053487631,-10728.02345,13601.19493,0.123331271,0.076553825,-137.4504247,-0.02211913,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",3110.921889
6037218120,06037218120,37,0.1718969,29808.56548,3382.130518,4588,5124,0.043701478,0.027462947,0.028103044,0.305409467,0.156931125,0.117876659,0.168795392,0.110723627,0.179156909,0.533934396,0.692022668,0.667837627,0.449736522,0.544123467,0.417717426,0.107012566,0.078353779,0.168768186,424,0.201885602,0.368957871,0.308823529,33629,43094.82508,34265.04291,0.776238466,0.841909023,0.817808219,0.429962142,0.539415412,0.547738693,858.6235472,752.827668,957,0.044742729,0.039726027,204.172332,-0.016238531,0.000640098,0.094386944,-0.12640604,-0.028658787,0.090414407,-8829.78217,-636.0429097,0.10945327,0.008323282,-105.7958793,-0.005016702,03. Majority Hisp,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2466.594802
6037218210,06037218210,37,0.1499934,26607.83741,2987.268829,4434,3991,0.024910608,0.028191249,0.068654473,0.502622169,0.268380695,0.179654222,0.03420739,0.01398286,0.029817088,0.460905827,0.678619756,0.717865197,0.454180743,0.606910569,0.443495935,0.101984797,0.027235772,0.093495935,498,0.28149131,0.328588375,0.275695931,33988,44365.03785,34684.81814,0.747915831,0.797927461,0.722222222,0.524946921,0.461038961,0.799495586,941.3188479,784.4822134,1120,0.081174439,0.134790528,335.5177866,0.003280642,0.040463223,0.152729826,-0.163414634,-0.074749025,0.066260163,-9680.219709,-696.8181447,-0.06390796,0.338456625,-156.8366345,0.05361609,02. Majority Black,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,Gentrified 2000-2015 Only,3320.146086
6037218220,06037218220,37,0.2597607,17677.80884,5402.731395,4469,4592,0.024910608,0.032221974,0.095601045,0.502622169,0.445961065,0.283536585,0.03420739,0.032669501,0.042247387,0.460905829,0.468337436,0.552918118,0.454180743,0.433044134,0.386679293,0.101984797,0.153526971,0.242108586,146,0.281491303,0.195564516,0.246659365,37377,44365.03856,45527.82591,0.747915847,0.687190375,0.689480355,0.524946921,0.499485067,0.727941176,941.3188479,872.5644269,1082,0.082802548,0.077313054,209.4355731,0.007311366,0.063379072,-0.021136609,-0.046364841,0.051542174,0.088581615,1162.787354,-8150.825909,-0.025461855,0.22845611,-68.75442103,-0.005489493,02. Majority Black,05. No Majority,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,Gentrified 1990-2000 Only,562.055769
6037218300,06037218300,37,0.3441672,16797.0684,5350.540897,5569,5781,0.040327311,0.029448734,0.100501643,0.656478377,0.468845394,0.377443349,0.031372389,0.02172742,0.023698322,0.290895018,0.465792781,0.482096523,0.333889105,0.40284782,0.217312661,0.190794031,0.110353011,0.190180879,843,0.232249722,0.197826087,0.222106902,37961,42386.4744,43481.59951,0.700098615,0.70105687,0.660714286,0.563418441,0.548456569,0.638691323,957.1684245,809.255336,1174,0.0875692,0.082706767,364.744664,-0.010878577,0.071052909,0.068958714,-0.185535158,-0.08044102,0.079827868,1095.125112,-5520.59951,-0.014961872,0.090234754,-147.9130885,-0.004862433,02. Majority Black,05. No Majority,05. No Majority,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",2449.390877
6037218400,06037218400,37,0.2535398,16920.42038,4193.842138,4624,4290,0.016126008,0.019387755,0.045687646,0.621413838,0.381122449,0.296503497,0.016876055,0.015646259,0.002564103,0.377836101,0.565306086,0.652680653,0.39354418,0.485053929,0.231414411,0.080860776,0.053929122,0.17651544,1239,0.198152338,0.320493076,0.284149184,30920,40020.84516,40232.96528,0.651565982,0.67682581,0.709016393,0.515879828,0.54375531,0.685934489,987.0651844,944.1312253,1135,0.097182296,0.12226776,190.8687747,0.003261747,0.026299891,0.091509749,-0.253639518,-0.026931654,0.122586319,212.1201275,-9312.965284,0.027875482,0.142179179,-42.93395914,0.025085464,02. Majority Black,03. Majority Hisp,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",4886.806726
6037218500,06037218500,37,0.2021253,13946.79439,2456.269595,2715,2819,0.053346925,0.02551491,0.029443065,0.640163099,0.463879496,0.369279886,0.019707781,0.020596373,0.018800993,0.312945977,0.484475893,0.550904576,0.44284243,0.445382586,0.248268514,0.081359423,0.074406332,0.155567395,245,0.1737332,0.236671797,0.286173633,40778,45419.23641,45974.63807,0.648330051,0.626654047,0.617021277,0.403030303,0.466063348,0.681818182,916.6862052,860.1778656,1049,0.06332703,0.077369439,188.8221344,-0.027832015,0.003928155,0.002540155,-0.197114072,-0.006953091,0.081161062,555.4016567,-5196.63807,0.063033045,0.215754833,-56.50833954,0.014042409,02. Majority Black,05. No Majority,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,"Disadvantaged, Did Not Gentrify",1212.119413
6037218600,06037218600,37,0.1661707,20701.60383,2836.48313,2805,3440,0.046247357,0.038749333,0.026744186,0.73282241,0.498663816,0.343023256,0.026691332,0.025921967,0.019767442,0.232822414,0.428915041,0.594186047,0.36246586,0.368555603,0.2591133,0.090518923,0.099701747,0.186699507,188,0.177572708,0.272581501,0.24826755,41959,35276.02153,37739.92864,0.638849944,0.645112785,0.595194085,0.538968167,0.531468531,0.690993789,944.8377969,854.6727273,1216,0.092481203,0.077634011,361.3272727,-0.007498024,-0.012005147,0.006089743,-0.109442302,0.009182824,0.08699776,2463.907111,4219.071356,-0.007499635,0.159525257,-90.16506959,-0.014847192,02. Majority Black,05. No Majority,03. Majority Hisp,1,1,0,0,Disadvantaged Both Decades,Gentrified 2000-2015 Only,1131.366721
